company_code,service_category,country,city,zone_code,source,province,district
#CR0001,domestic,Sri Lanka,Munwatta,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nanuoya,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nawathispane,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nayapana Janapadaya,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nildandahinna,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nissanka Uyana,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Norwood,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Nuwara Eliya,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Padiyapelella,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Patana,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Pitawala,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Pundaluoya,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Ramboda,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Rozella,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Rupaha,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Ruwaneliya,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Santhipura,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Talawakele,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Teripeha,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Udamadura,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Udapussallawa,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Walapane,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Watagoda,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Watawala,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Widulipura,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Wijebahukanda,C,Copy of courier (1).xlsx,Central,Nuwara Eliya
#CR0001,domestic,Sri Lanka,Andiyagala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Angamuwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Anuradhapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Awukana,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Bogahawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Dematawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Dunumadalawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Dutuwewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Elayapattuwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Eppawala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Etawatunuwewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Etaweeragollewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galadivulwewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galenbindunuwewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galkadawala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galkiriyagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galkulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Galnewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Gambirigaswewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Ganewalpola,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Gemunupura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Getalawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Gnanikulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Gonahaddenawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Habarana,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Halmillawa Dambulla,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Halmillawetiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Hidogama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Horawpatana,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Horiwila,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Hurigaswewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Hurulunikawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kahatagasdigiliya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kahatagollewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kalakarambewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kalankuttiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kalaoya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kalawedi Ulpotha,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kallanchiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kapugallawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Karagahawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Katiyawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kebithigollewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kekirawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kendewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kiralogama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kirigalwewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kitulhitiyawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Kurundankulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Labunoruwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,lhala Halmillewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,lhalagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,lpologama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Madatugama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Maha Elagamuwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahabulankulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahailluppallama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahakanadarawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahapothana,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahasenpura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mahawilachchiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mailagaswewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Malwanagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Maneruwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Maradankadawala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Maradankalla,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Medawachchiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Megodawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mihintale,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Morakewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Mulkiriyawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Muriyakadawala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Nachchaduwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Namalpura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Negampaha,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Nochchiyagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padavi Maithripura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padavi Parakramapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padavi Sripura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padavi Sritissapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padaviya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Padikaramaduwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pahala Halmillewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pahala Maragahawe,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pahalagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Palagala,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Palugaswewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pandukabayapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pandulagama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Parakumpura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Parangiyawadiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Parasangahawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pemaduwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Perimiyankulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pihimbiyagolewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pubbogama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Pulmoddai,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Punewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Rajanganaya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Rambewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Rampathwila,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Ranorawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Rathmalgahawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Saliyapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Seeppukulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Senapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Sivalakulama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Siyambalewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Sravasthipura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Talawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tambuttegama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tammennawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tantirimale,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Telhiriyawa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tennamarawadiya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tirappane,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Tittagonewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Udunuwara Colony,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Upuldeniya,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Uttimaduwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Viharapalugama,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Vijithapura,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Wahalkada,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Wahamalgollewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Walagambahuwa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Walahaviddawewa,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Welimuwapotana,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Welioya Project,C,Copy of courier (1).xlsx,North Central,Anuradhapura
#CR0001,domestic,Sri Lanka,Alutwewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Aralaganwila,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Aselapura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Attanakadawala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Bakamuna,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Dalukana,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Damminna,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Dewagala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Dimbulagala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Divulankadawala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Divuldamana,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Diyabeduma,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Diyasenpura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Elahera,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Ellewewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Galamuna,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Galoya Junction,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Giritale,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Hansayapalama,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Hingurakdamana,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Hingurakgoda,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Jayanthipura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Jayasiripura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kalingaela,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kalukele Badanagala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kashyapapura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kawudulla,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kawuduluwewa Stagell,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kottapitiya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Kumaragama,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Lakshauyana,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Maduruoya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Maha Ambagaswewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Mahatalakolawewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Mahawela Sinhapura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Mampitiya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Medirigiriya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Meegaswewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Minneriya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Mutugala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Nawasenapura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Nelumwewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Nuwaragala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Onegama,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Orubendi Siyambalawa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Palugasdamana,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Parakramasamudraya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Pelatiyawa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Pimburattewa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Polonnaruwa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Pulastigama,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Sevanapitiya,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Sinhagama,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Sungavila,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Talpotha,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Tamankaduwa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Tambala,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Unagalavehera,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Welikanda,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Wijayabapura,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Yodaela,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Yudaganawa,C,Copy of courier (1).xlsx,North Central,Polonnaruwa
#CR0001,domestic,Sri Lanka,Alahengama,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Alahitiyawa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Alawatuwala,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Alawwa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Ambakote,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Ambanpola,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Anhandiya,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Anukkane,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Aragoda,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Ataragalla,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Awulegama,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Balalla,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bamunukotuwa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bandara Koswatta,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bingiriya,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bogamulla,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bopitiya,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Boraluwewa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Boyagane,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Bujjomuwa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Buluwala,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Dambadeniya,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Daraluwa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Deegalla,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Delwite,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Demataluwa,C,Copy of courier (1).xlsx,North Western,Kurunegala
#CR0001,domestic,Sri Lanka,Diddeniya,C,Copy of courier (1).xlsx,North Western,Kurunegala
